일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
2016-06-30,KAU15,"17,000",0,0,0,0,0,0,0,0
2016-06-29,KAU15,"17,000",0,0,0,0,0,0,0,0
2016-06-28,KAU15,"17,000",0,0,0,0,0,0,0,0
2016-06-27,KAU15,"17,000",0,0,0,0,0,0,0,0
2016-06-24,KAU15,"17,000",0,0,0,0,0,0,0,0
2016-06-23,KAU15,"17,000",200,1.19,"17,000","17,000","17,000","11,072","188,224,000","17,000"
2016-06-22,KAU15,"16,800",-200,-1.18,0,0,0,0,0,0
2016-06-21,KAU15,"17,000",0,0,0,0,0,"4,650","79,050,000","17,000"
2016-06-20,KAU15,"17,000",-50,-0.29,"18,000","18,000","17,000","7,976","138,568,000","17,373"
2016-06-17,KAU15,"17,050",50,0.29,0,0,0,0,0,0
2016-06-16,KAU15,"17,000",0,0,"17,000","17,000","17,000","5,367","91,239,000","17,000"
2016-06-15,KAU15,"17,000",0,0,0,0,0,0,0,0
2016-06-14,KAU15,"17,000",400,2.41,0,0,0,0,0,0
2016-06-13,KAU15,"16,600",0,0,"16,600","16,600","16,600","6,193","102,803,800","16,600"
2016-06-10,KAU15,"16,600",-100,-0.6,"16,700","16,800","16,600","131,000","2,187,242,700","16,697"
2016-06-09,KAU15,"16,700",-900,-5.11,"17,400","17,400","16,700","258,741","4,454,727,600","17,217"
2016-06-08,KAU15,"17,600",-300,-1.68,"17,900","17,900","17,500","81,586","1,449,318,500","17,764"
2016-06-07,KAU15,"17,900",-500,-2.72,"18,400","18,400","17,900","318,663","5,742,199,200","18,020"
2016-06-03,KAU15,"18,400",0,0,"18,250","18,700","18,200","65,221","1,138,772,700","17,460"
2016-06-02,KAU15,"18,400",-100,-0.54,"18,800","18,800","18,400","121,382","1,995,253,800","16,438"
2016-06-01,KAU15,"18,500",0,0,0,0,0,"137,155","2,221,911,000","16,200"
2016-05-31,KAU15,"18,500",0,0,0,0,0,0,0,0
2016-05-30,KAU15,"18,500",-450,-2.37,"19,000","19,000","18,500","15,000","282,500,000","18,833"
2016-05-27,KAU15,"18,950",-2050,-9.76,"19,500","19,500","18,950","15,838","300,747,000","18,989"
2016-05-26,KAU15,"21,000",0,0,0,0,0,0,0,0
2016-05-25,KAU15,"21,000",0,0,0,0,0,0,0,0
2016-05-24,KAU15,"21,000",0,0,0,0,0,0,0,0
2016-05-23,KAU15,"21,000",0,0,"21,000","21,000","21,000","5,000","105,000,000","21,000"
2016-05-20,KAU15,"21,000",0,0,"21,000","21,000","21,000",600,"12,600,000","21,000"
2016-05-19,KAU15,"21,000",1600,8.25,"21,000","21,000","21,000","2,000","42,000,000","21,000"
2016-05-18,KAU15,"19,400",100,0.52,0,0,0,0,0,0
2016-05-17,KAU15,"19,300",0,0,0,0,0,0,0,0
2016-05-16,KAU15,"19,300",0,0,0,0,0,0,0,0
2016-05-13,KAU15,"19,300",0,0,0,0,0,0,0,0
2016-05-12,KAU15,"19,300",0,0,0,0,0,0,0,0
2016-05-11,KAU15,"19,300",100,0.52,0,0,0,0,0,0
2016-05-10,KAU15,"19,200",0,0,0,0,0,0,0,0
2016-05-09,KAU15,"19,200",0,0,0,0,0,0,0,0
2016-05-04,KAU15,"19,200",0,0,0,0,0,0,0,0
2016-05-03,KAU15,"19,200",100,0.52,0,0,0,0,0,0
2016-05-02,KAU15,"19,100",100,0.53,0,0,0,0,0,0
2016-04-29,KAU15,"19,000",0,0,0,0,0,0,0,0
2016-04-28,KAU15,"19,000",550,2.98,0,0,0,0,0,0
2016-04-27,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-26,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-25,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-22,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-21,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-20,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-19,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-18,KAU15,"18,450",0,0,"18,450","18,450","18,450","52,300","964,935,000","18,450"
2016-04-15,KAU15,"18,450",0,0,"18,450","18,450","18,450","25,500","470,475,000","18,450"
2016-04-14,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-12,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-11,KAU15,"18,450",0,0,0,0,0,"10,000","185,000,000","18,500"
2016-04-08,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-07,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-06,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-05,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-04,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-04-01,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-03-31,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-03-30,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-03-29,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-03-28,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-03-25,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-03-24,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-03-23,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-03-22,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-03-21,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-03-18,KAU15,"18,450",0,0,0,0,0,"15,500","267,375,000","17,250"
2016-03-17,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-03-16,KAU15,"18,450",0,0,0,0,0,0,0,0
2016-03-15,KAU15,"18,450",1650,9.82,"18,450","18,450","18,450","7,000","122,975,000","17,568"
2016-03-14,KAU15,"16,800",0,0,0,0,0,0,0,0
2016-03-11,KAU15,"16,800",0,0,0,0,0,0,0,0
2016-03-10,KAU15,"16,800",0,0,0,0,0,0,0,0
2016-03-09,KAU15,"16,800",0,0,0,0,0,0,0,0
2016-03-08,KAU15,"16,800",0,0,0,0,0,0,0,0
2016-03-07,KAU15,"16,800",800,5,0,0,0,0,0,0
2016-03-04,KAU15,"16,000",0,0,0,0,0,0,0,0
2016-03-03,KAU15,"16,000",0,0,0,0,0,0,0,0
2016-03-02,KAU15,"16,000",0,0,0,0,0,0,0,0
2016-02-29,KAU15,"16,000",0,0,0,0,0,0,0,0
2016-02-26,KAU15,"16,000",0,0,0,0,0,0,0,0
2016-02-25,KAU15,"16,000",0,0,0,0,0,0,0,0
2016-02-24,KAU15,"16,000",200,1.27,0,0,0,0,0,0
2016-02-23,KAU15,"15,800",1400,9.72,"15,800","15,800","15,800",500,"7,900,000","15,800"
2016-02-22,KAU15,"14,400",1300,9.92,"14,400","14,400","14,400",500,"7,200,000","14,400"
2016-02-19,KAU15,"13,100",300,2.34,0,0,0,0,0,0
2016-02-18,KAU15,"12,800",0,0,0,0,0,0,0,0
2016-02-17,KAU15,"12,800",0,0,0,0,0,0,0,0
2016-02-16,KAU15,"12,800",0,0,0,0,0,0,0,0
2016-02-15,KAU15,"12,800",0,0,0,0,0,0,0,0
2016-02-12,KAU15,"12,800",0,0,0,0,0,0,0,0
2016-02-11,KAU15,"12,800",0,0,0,0,0,0,0,0
2016-02-05,KAU15,"12,800",100,0.79,0,0,0,0,0,0
2016-02-04,KAU15,"12,700",0,0,0,0,0,0,0,0
2016-02-03,KAU15,"12,700",0,0,0,0,0,0,0,0
2016-02-02,KAU15,"12,700",0,0,0,0,0,0,0,0
2016-02-01,KAU15,"12,700",0,0,0,0,0,0,0,0
2016-01-29,KAU15,"12,700",0,0,0,0,0,0,0,0
2016-01-28,KAU15,"12,700",0,0,0,0,0,0,0,0
2016-01-27,KAU15,"12,700",0,0,0,0,0,0,0,0
2016-01-26,KAU15,"12,700",0,0,0,0,0,0,0,0
2016-01-25,KAU15,"12,700",100,0.79,0,0,0,0,0,0
2016-01-22,KAU15,"12,600",0,0,0,0,0,0,0,0
2016-01-21,KAU15,"12,600",0,0,0,0,0,0,0,0
2016-01-20,KAU15,"12,600",0,0,0,0,0,0,0,0
2016-01-19,KAU15,"12,600",0,0,0,0,0,0,0,0
2016-01-18,KAU15,"12,600",0,0,0,0,0,0,0,0
2016-01-15,KAU15,"12,600",600,5,"12,600","12,600","12,600",100,"1,260,000","12,600"
2016-01-14,KAU15,"12,000",0,0,0,0,0,0,0,0
2016-01-13,KAU15,"12,000",0,0,0,0,0,0,0,0
2016-01-12,KAU15,"12,000",0,0,0,0,0,0,0,0
2016-01-11,KAU15,"12,000",0,0,0,0,0,0,0,0
2016-01-08,KAU15,"12,000",0,0,0,0,0,0,0,0
2016-01-07,KAU15,"12,000",0,0,0,0,0,0,0,0
2016-01-06,KAU15,"12,000",0,0,0,0,0,0,0,0
2016-01-05,KAU15,"12,000",0,0,0,0,0,0,0,0
2016-01-04,KAU15,"12,000",0,0,0,0,0,0,0,0
2015-12-30,KAU15,"12,000",0,0,0,0,0,0,0,0
2015-12-29,KAU15,"12,000",0,0,0,0,0,0,0,0
2015-12-28,KAU15,"12,000",0,0,0,0,0,0,0,0
2015-12-24,KAU15,"12,000",0,0,0,0,0,0,0,0
2015-12-23,KAU15,"12,000",300,2.56,0,0,0,0,0,0
2015-12-22,KAU15,"11,700",0,0,0,0,0,0,0,0
2015-12-21,KAU15,"11,700",100,0.86,0,0,0,0,0,0
2015-12-18,KAU15,"11,600",0,0,0,0,0,0,0,0
2015-12-17,KAU15,"11,600",0,0,0,0,0,0,0,0
2015-12-16,KAU15,"11,600",0,0,0,0,0,0,0,0
2015-12-15,KAU15,"11,600",0,0,0,0,0,0,0,0
2015-12-14,KAU15,"11,600",0,0,0,0,0,0,0,0
2015-12-11,KAU15,"11,600",0,0,0,0,0,0,0,0
2015-12-10,KAU15,"11,600",0,0,0,0,0,"40,000","484,000,000","12,100"
2015-12-09,KAU15,"11,600",0,0,0,0,0,"100,000","1,210,000,000","12,100"
2015-12-08,KAU15,"11,600",0,0,0,0,0,0,0,0
2015-12-07,KAU15,"11,600",100,0.87,0,0,0,0,0,0
2015-12-04,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-12-03,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-12-02,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-12-01,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-30,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-27,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-26,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-25,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-24,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-23,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-20,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-19,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-18,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-17,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-16,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-13,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-12,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-11,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-10,KAU15,"11,500",0,0,0,0,0,0,0,0
2015-11-09,KAU15,"11,500",200,1.77,0,0,0,0,0,0
2015-11-06,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-11-05,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-11-04,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-11-03,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-11-02,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-30,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-29,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-28,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-27,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-26,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-23,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-22,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-21,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-20,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-19,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-16,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-15,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-14,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-13,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-12,KAU15,"11,300",0,0,0,0,0,0,0,0
2015-10-08,KAU15,"11,300",0,0,0,0,0,"168,000","2,024,400,000","12,050"
2015-10-07,KAU15,"11,300",1000,9.71,"11,300","11,300","11,300","12,000","135,600,000","11,300"
2015-10-06,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-10-05,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-10-02,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-10-01,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-30,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-25,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-24,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-23,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-22,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-21,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-18,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-17,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-16,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-15,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-14,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-11,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-10,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-09,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-08,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-07,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-04,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-03,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-02,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-09-01,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-31,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-28,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-27,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-26,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-25,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-24,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-21,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-20,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-19,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-18,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-17,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-13,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-12,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-11,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-10,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-07,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-06,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-05,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-04,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-08-03,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-31,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-30,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-29,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-28,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-27,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-24,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-23,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-22,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-21,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-20,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-17,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-16,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-15,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-14,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-13,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-10,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-09,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-08,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-07,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-06,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-03,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-02,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-07-01,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-30,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-29,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-26,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-25,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-24,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-23,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-22,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-19,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-18,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-17,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-16,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-15,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-12,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-11,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-10,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-09,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-08,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-05,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-04,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-03,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-02,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-06-01,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-29,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-28,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-27,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-26,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-22,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-21,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-20,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-19,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-18,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-15,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-14,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-13,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-12,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-11,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-08,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-07,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-06,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-05-04,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-04-30,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-04-29,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-04-28,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-04-27,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-04-24,KAU15,"10,300",0,0,0,0,0,0,0,0
2015-04-23,KAU15,"10,300",50,0.49,0,0,0,0,0,0
2015-04-22,KAU15,"10,250",0,0,0,0,0,0,0,0
2015-04-21,KAU15,"10,250",0,0,0,0,0,0,0,0
2015-04-20,KAU15,"10,250",150,1.49,0,0,0,0,0,0
2015-04-17,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-04-16,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-04-15,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-04-14,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-04-13,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-04-10,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-04-09,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-04-08,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-04-07,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-04-06,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-04-03,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-04-02,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-04-01,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-31,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-30,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-27,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-26,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-25,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-24,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-23,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-20,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-19,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-18,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-17,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-16,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-13,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-12,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-11,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-10,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-09,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-06,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-05,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-04,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-03,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-03-02,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-02-27,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-02-26,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-02-25,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-02-24,KAU15,"10,100",0,0,0,0,0,0,0,0
2015-02-23,KAU15,"10,100",100,1,0,0,0,0,0,0
2015-02-17,KAU15,"10,000",0,0,0,0,0,0,0,0
2015-02-16,KAU15,"10,000",0,0,0,0,0,0,0,0
2015-02-13,KAU15,"10,000",0,0,0,0,0,0,0,0
2015-02-12,KAU15,"10,000",0,0,0,0,0,0,0,0
2015-02-11,KAU15,"10,000",0,0,0,0,0,0,0,0
2015-02-10,KAU15,"10,000",30,0.3,0,0,0,0,0,0
2015-02-09,KAU15,"9,970",0,0,0,0,0,0,0,0
2015-02-06,KAU15,"9,970",10,0.1,0,0,0,0,0,0
2015-02-05,KAU15,"9,960",0,0,0,0,0,0,0,0
2015-02-04,KAU15,"9,960",0,0,0,0,0,0,0,0
2015-02-03,KAU15,"9,960",0,0,0,0,0,0,0,0
2015-02-02,KAU15,"9,960",0,0,0,0,0,0,0,0
2015-01-30,KAU15,"9,960",0,0,0,0,0,0,0,0
2015-01-29,KAU15,"9,960",30,0.3,0,0,0,0,0,0
2015-01-28,KAU15,"9,930",0,0,0,0,0,0,0,0
2015-01-27,KAU15,"9,930",0,0,0,0,0,0,0,0
2015-01-26,KAU15,"9,930",10,0.1,0,0,0,0,0,0
2015-01-23,KAU15,"9,920",0,0,0,0,0,0,0,0
2015-01-22,KAU15,"9,920",10,0.1,0,0,0,0,0,0
2015-01-21,KAU15,"9,910",20,0.2,0,0,0,0,0,0
2015-01-20,KAU15,"9,890",30,0.3,0,0,0,0,0,0
2015-01-19,KAU15,"9,860",250,2.6,0,0,0,0,0,0
2015-01-16,KAU15,"9,610",30,0.31,"9,610","9,610","9,610",40,"384,400","9,610"
2015-01-15,KAU15,"9,580",70,0.74,0,0,0,0,0,0
2015-01-14,KAU15,"9,510",10,0.11,"9,510","9,510","9,510",100,"951,000","9,510"
2015-01-13,KAU15,"9,500",860,9.95,"9,500","9,500","9,500",50,"475,000","9,500"
2015-01-12,KAU15,"8,640",780,9.92,"7,860","8,640","7,860","1,190","9,740,400","8,185"
